Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7,Column_8,Column_9,Column_10,Column_11,Column_12,Column_13,Column_14,Column_15,Column_16,Column_17,Column_18,Column_19,Column_20,Column_21,Column_22,Column_23,Column_24,Column_25,Column_26,Column_27,Column_28,Column_29,Column_30,Column_31,Column_32,Column_33,Column_34,Column_35,Column_36,Column_37,Column_38,Column_39,Column_40,Column_41,Column_42,Column_43
10867,CA3672244898,1FDSS3EL9EDA77517,BA-059,3672244898,3672244898,158833,EDT,4/11/25 7:43:13 AM,4/11/25 4:43:13 AM MST,2025-04-11T11:43:13+00:00,2025-07-30 14:56:21,Apr 18 2025 10:59:35,42.1844172,-70.9250389,,,"RT-3, South Weymouth, MA 02190",302,WNW,off,57,0,53,60,Stopped 110 days,red_dot,431471.1,0.0,0,unassigned,04/11/2025 04:43:13,[],[],,,,,,Framingham,6.0,BLS,
10868,CA3672241550,1FDBW1XGXPKB07826,BA-060,3672241550,3672241550,30568,EDT,7/9/25 9:28:03 AM,7/9/25 6:28:03 AM MST,2025-07-09T13:28:03+00:00,2025-07-30 14:56:21,Jul 30 2025 04:22:39,42.0545037,-71.0139707,994783.0,Brewster Brockton Main St,"1531 Main St, Brockton, MA 02301-7113",0,,off,0,0,0,30,Stopped 21 days,red_dot,56593.9,11.5,0,unassigned,07/09/2025 06:28:03,[],[],,,,,,,,,
10869,CA3672255720,1FDBW1XG6PKA93097,BA-061,3672255720,3672255720,358,EDT,7/30/25 8:57:41 AM,7/30/25 5:57:41 AM MST,2025-07-30T12:57:41+00:00,2025-07-30 14:56:21,Jul 30 2025 11:25:13,42.293716,-71.04714,,,"35 Tenean St, Dorchester, MA 02122-3401",0,,off,0,0,0,0,"Stopped 5 hrs, 58 min",red_dot,58396.5,11.6,0,unassigned,07/30/2025 05:57:41,[],[],,,,,,Weymouth,2.0,BLS,
10870,CA3672233911,1FDSS3EL0EDB07276,BA-062,3672233911,3672233911,1206,EDT,7/29/25 6:49:47 PM,7/29/25 3:49:47 PM MST,2025-07-29T22:49:47+00:00,2025-07-30 14:56:21,Jul 30 2025 06:29:57,42.5016942,-71.0592481,994788.0,Brewster Wakefield,"16 Del Carmine St, Wakefield, MA 01880-3466",154,SSE,off,0,0,0,0,"Stopped 20 hrs, 6 min",red_dot,222262.9,12.7,0,unassigned,07/29/2025 15:49:47,[],[],,,,,,,,,
10871,CA3672241571,1FDBW1XG0PKB07835,BA-063,3672241571,3672241571,17,EDT,7/30/25 2:38:33 PM,7/30/25 11:38:33 AM MST,2025-07-30T18:38:33+00:00,2025-07-30 14:56:21,Jul 30 2025 11:38:33,42.3362584,-71.1063662,999900.0,BWH,"Shattuck St, Boston, MA 02115",118,ESE,off,0,0,0,0,Stopped 17 min,yellow_dot,62651.9,13.7,0,unassigned,07/30/2025 11:38:33,[],[],,,,,,Hyde Park,1.0,BLS,
10872,CA3672244930,1FDBW1XG5PKB07832,BA-064,3672244930,3672244930,35,EDT,7/30/25 2:21:04 PM,7/30/25 11:21:04 AM MST,2025-07-30T18:21:04+00:00,2025-07-30 14:56:21,Jul 30 2025 11:21:04,42.2767707,-71.0308176,,,"235 Hancock St, Quincy, MA 02171",183,S,off,0,0,0,0,Stopped 35 min,yellow_dot,60004.0,13.1,0,unassigned,07/30/2025 11:21:04,[],[],,,,,,Weymouth,2.0,BLS,
10873,CA3672241556,1FDBW1XF0PKB67663,BA-065,3672241556,3672241556,7,EDT,7/30/25 2:48:41 PM,7/30/25 11:48:41 AM MST,2025-07-30T18:48:41+00:00,2025-07-30 14:56:21,Jul 30 2025 11:48:41,42.0904285,-71.0171611,994784.0,Brewster N.Montello,"41 Elliot St, Brockton, MA 02301-3515",308,NW,off,0,0,0,0,Stopped 7 min,yellow_dot,28421.6,13.0,0,unassigned,07/30/2025 11:48:41,[],[],,,,,,Brockton Montello,3.0,BLS,
10874,CA3672241578,1FDBW1XG0PKB07916,BA-066,3672241578,3672241578,0,EDT,7/30/25 2:56:14 PM,7/30/25 11:56:14 AM MST,2025-07-30T18:56:14+00:00,2025-07-30 14:56:21,Jul 30 2025 11:56:14,42.4721537,-71.1096377,,,"I-93, Stoneham, MA 02180",152,SSE,on,54,51,53,65,53 mph SSE (54 max),green_dot,67510.1,13.1,5564099,assigned,07/30/2025 10:29:54,[],[],emmett,geraghty,11278,False,,Hyde Park,1.0,BLS,
10875,CA3672241641,1FDBW1XG2PKB67664,BA-067,3672241641,3672241641,6,EDT,7/30/25 2:49:32 PM,7/30/25 11:49:32 AM MST,2025-07-30T18:49:32+00:00,2025-07-30 14:56:21,Jul 30 2025 11:49:32,41.9448619,-70.6494141,,,"19 Obery St, Plymouth, MA 02360-2129",140,SE,off,0,0,0,0,Stopped 6 min,yellow_dot,73883.6,13.0,0,unassigned,07/30/2025 11:49:32,[],[],,,,,,Obery,2.0,BLS,
10876,CA3672241455,1FDBWXGPKB07836,BA-068,3672241455,3672241455,4,EDT,7/30/25 2:51:58 PM,7/30/25 11:51:58 AM MST,2025-07-30T18:51:58+00:00,2025-07-30 14:56:21,Jul 30 2025 11:56:06,42.3362359,-71.1064675,999900.0,BWH,"Shattuck St, Boston, MA 02115",117,ESE,on,0,0,0,0,Idle stop for 4 min,blue_dot,65666.5,13.7,5565687,assigned,07/30/2025 11:07:49,[],[],Angela,Desrochers,11490,False,,Hyde Park,1.0,BLS,
10877,CA3672239183,1FDBW1XG8PKB67667,BA-069,3672239183,3672239183,21,EDT,7/30/25 2:34:28 PM,7/30/25 11:34:28 AM MST,2025-07-30T18:34:28+00:00,2025-07-30 14:56:21,Jul 30 2025 11:34:28,42.2800769,-71.7991235,994792.0,Brewster Worcester,"140 Prescott St, Worcester, MA 01605-1710",94,E,off,0,0,0,0,Stopped 21 min,yellow_dot,64659.9,13.0,0,unassigned,07/30/2025 11:34:28,[],[],,,,,,Worcester,6.0,BLS,
10878,CA3672245270,1FDSS3ELXEDB07205,BA-070,3672245270,3672245270,0,EDT,7/30/25 2:55:48 PM,7/30/25 11:55:48 AM MST,2025-07-30T18:55:48+00:00,2025-07-30 14:56:21,Jul 30 2025 11:55:48,41.9830801,-71.159244,,,"E Main St, Norton, MA 02766",208,SSW,on,23,16,23,40,23 mph SSW (max),green_dot,241402.4,13.7,5568800,assigned,07/30/2025 10:40:40,[],[],Zavius,Aponte,13107,False,,,,,
10879,CA3672249447,1FDSS3EL0EDB07228,BA-071,3672249447,3672249447,0,EDT,7/30/25 2:55:48 PM,7/30/25 11:55:48 AM MST,2025-07-30T18:55:48+00:00,2025-07-30 14:56:21,Jul 30 2025 11:55:48,41.8582413,-71.0593817,,,"RT-24, Berkley, MA 02779",12,NNE,on,65,57,61,65,61 mph NNE (65 max),green_dot,282119.7,13.4,0,unassigned,07/30/2025 11:16:53,[],[],,,,,,,,,
10880,CA3672241567,1FDSS3EL8EDB07168,BA-072,3672241567,3672241567,6,EDT,7/30/25 2:50:20 PM,7/30/25 11:50:20 AM MST,2025-07-30T18:50:20+00:00,2025-07-30 14:56:21,Jul 30 2025 11:56:07,42.3487489,-71.0632974,,,"28 Ash St, Boston, MA 02111-1517",257,WSW,on,0,0,0,0,Idle stop for 6 min,blue_dot,290710.2,13.4,5572540,assigned,07/30/2025 11:51:05,[],[],Nikolas,Prestia,9741,False,,Weymouth,1.0,BLS,
10881,CA3672249649,1FDBW1XG3PKB07845,BA-073,3672249649,3672249649,0,EDT,7/30/25 2:55:51 PM,7/30/25 11:55:51 AM MST,2025-07-30T18:55:51+00:00,2025-07-30 14:56:21,Jul 30 2025 11:55:51,42.3643024,-71.06968,999898.0,MGH,"Charles St, Boston, MA 02114",231,SW,on,17,14,8,25,8 mph SW (17 max),green_dot,62449.4,13.5,0,unassigned,07/30/2025 10:58:08,[],[],,,,,,Hyde Park,1.0,BLS,
10882,CA3672255562,1FDSS3EL3EDB07305,BA-074,3672255562,3672255562,288,EDT,7/30/25 10:07:25 AM,7/30/25 7:07:25 AM MST,2025-07-30T14:07:25+00:00,2025-07-30 14:56:21,Jul 30 2025 07:07:25,41.8924965,-71.0901345,904739.0,Brewster Ambulance- Taunton,"335 Weir St, Taunton, MA 02780-4233",0,,on,0,0,0,20,"Out of Range 4 hrs, 48 min",orange_dot,312367.9,11.9,5565410,assigned,07/30/2025 11:54:19,[],[],Gregory,Beaulieu,10160,False,,Taunton,4.0,BLS,
10883,CA3672241552,1FDSS3EL2EDB07313,BA-075,3672241552,3672241552,12,EDT,7/30/25 2:44:15 PM,7/30/25 11:44:15 AM MST,2025-07-30T18:44:15+00:00,2025-07-30 14:56:21,Jul 30 2025 11:44:15,42.3342984,-71.0726543,999902.0,BMC,"737 Albany St, Boston, MA 02118",69,ENE,off,0,0,0,0,Stopped 12 min,yellow_dot,318065.7,12.8,0,unassigned,07/30/2025 11:44:15,[],[],,,,,,Brockton Main St.,3.0,BLS,
10884,CA3672248653,1FDBW2XGXPKA45544,BA-076,3672248653,3672248653,5,EDT,7/30/25 2:50:55 PM,7/30/25 11:50:55 AM MST,2025-07-30T18:50:55+00:00,2025-07-30 14:56:21,Jul 30 2025 11:50:55,42.1963167,-70.9422056,,,"64 Performance Dr, East Weymouth, MA 02189-3104",314,NW,off,0,0,0,0,Stopped 5 min,yellow_dot,83917.1,13.3,0,unassigned,07/30/2025 11:50:55,[],[],,,,,,Weymouth,2.0,BLS,
10885,CA3672024134,1FDSS3EL1EDB07299,BA-077,3672024134,3672024134,17,EDT,7/30/25 2:38:52 PM,7/30/25 11:38:52 AM MST,2025-07-30T18:38:52+00:00,2025-07-30 14:56:21,Jul 30 2025 11:56:08,42.0871681,-70.991773,994797.0,Brockton Hospital,", Brockton, MA 02302",87,E,on,0,0,0,0,Idle stop for 17 min,blue_dot,346835.6,13.1,0,unassigned,07/30/2025 11:49:52,[],[],,,,,,Brockton Main St.,3.0,BLS,
10886,CA3672249248,1FDBW1XG4PKA93096,BA-079,3672249248,3672249248,5,EDT,7/30/25 2:50:23 PM,7/30/25 11:50:23 AM MST,2025-07-30T18:50:23+00:00,2025-07-30 14:56:21,Jul 30 2025 11:50:23,42.374878,-71.1070907,,,"17 Marie Ave, Cambridge, MA 02138",104,ESE,off,0,0,0,0,Stopped 5 min,yellow_dot,67231.7,12.8,0,unassigned,07/30/2025 11:50:23,[],[],,,,,,Hyde Park,1.0,BLS,
10887,CA3672241553,1FDWE3FSXFDA29041,BA-080,3672241553,3672241553,7516,EDT,7/25/25 9:40:10 AM,7/25/25 6:40:10 AM MST,2025-07-25T13:40:10+00:00,2025-07-30 14:56:21,Jul 30 2025 07:43:38,42.0547053,-71.0127528,994783.0,Brewster Brockton Main St,"1535 Main St, Brockton, MA 02301-7113",0,,off,0,0,0,30,Stopped 5 days,red_dot,187870.1,12.4,0,unassigned,07/25/2025 06:40:10,[],[],,,,,,,,,
10888,CA3672245076,1FDWE3FSXFDA16144,BA-081,3672245076,3672245076,53,EDT,7/30/25 2:02:26 PM,7/30/25 11:02:26 AM MST,2025-07-30T18:02:26+00:00,2025-07-30 14:56:21,Jul 30 2025 11:02:26,42.2488729,-70.9872542,994790.0,Brewster Quincy Washington St,"369 Washington St, Quincy, MA 02169-5630",88,E,off,0,0,0,25,Stopped 53 min,yellow_dot,209596.8,12.9,0,unassigned,07/30/2025 11:02:26,[],[],,,,,,,,,
10889,CA3672248363,1FDWE3FN8NDC21891,BA-082,3672248363,3672248363,208,EDT,7/30/25 11:28:08 AM,7/30/25 8:28:08 AM MST,2025-07-30T15:28:08+00:00,2025-07-30 14:56:21,Jul 30 2025 09:45:47,42.206288,-70.9571791,994995.0,Brewster Weymouth,"25 Main St, Weymouth, MA 02188-2808",182,S,off,0,0,0,0,"Stopped 3 hrs, 28 min",red_dot,103439.7,12.6,0,unassigned,07/30/2025 08:28:08,[],[],,,,,,Weymouth,1.0,BLS,
10890,CA3672248363,1FDWE3FN8NDC21891,BA-082,3672248363,3672248363,208,EDT,7/30/25 11:28:08 AM,7/30/25 8:28:08 AM MST,2025-07-30T15:28:08+00:00,2025-07-30 14:56:21,Jul 30 2025 09:45:47,42.206288,-70.9571791,994995.0,Brewster Weymouth,"25 Main St, Weymouth, MA 02188-2808",182,S,off,0,0,0,0,"Stopped 3 hrs, 28 min",red_dot,103439.7,12.6,0,unassigned,07/30/2025 08:28:08,[],[],,,,,,Weymouth,2.0,BLS,
10891,CA3672238952,1FDBW1XG4PKB07840,BA-083,3672238952,3672238952,17,EDT,7/30/25 2:38:50 PM,7/30/25 11:38:50 AM MST,2025-07-30T18:38:50+00:00,2025-07-30 14:56:21,Jul 30 2025 11:38:50,42.2735766,-71.1590442,,,"2222 Centre St, West Roxbury, MA 02132",79,E,off,0,0,0,0,Stopped 17 min,yellow_dot,62539.3,13.0,0,unassigned,07/30/2025 11:38:50,[],[],,,,,,Hyde Park,1.0,BLS,
10892,CA3672234075,1FDWE3FS6KDC36729,BA-084,3672234075,3672234075,1557,EDT,7/29/25 12:59:11 PM,7/29/25 9:59:11 AM MST,2025-07-29T16:59:11+00:00,2025-07-30 14:56:21,Jul 30 2025 11:51:54,42.2068485,-70.9574847,994995.0,Brewster Weymouth,"11 Main St, Weymouth, MA 02188-2808",170,S,off,0,0,0,0,"Stopped 1 day, 1 hour",red_dot,205569.4,12.0,0,unassigned,07/29/2025 09:59:11,[],[],,,,,,Quincy NQ,2.0,BLS,
10893,CA3672255824,1FDWE3FN6MDC10192,BA-085,3672255824,3672255824,7,EDT,7/30/25 2:48:46 PM,7/30/25 11:48:46 AM MST,2025-07-30T18:48:46+00:00,2025-07-30 14:56:21,Jul 30 2025 11:48:46,42.2488655,-70.9873684,994790.0,Brewster Quincy Washington St,"363 Washington St, Quincy, MA 02169-5630",96,E,on,0,0,0,25,Idle stop for 7 min,blue_dot,224914.0,10.0,0,unassigned,07/30/2025 11:23:47,[],[],,,,,,Quincy WA,2.0,BLS,
10894,CA3672249477,1FDBW2XM8FKA85061,BA-086,3672249477,3672249477,1486,EDT,7/29/25 2:09:57 PM,7/29/25 11:09:57 AM MST,2025-07-29T18:09:57+00:00,2025-07-30 14:56:21,Jul 30 2025 03:52:56,42.2919959,-71.1185361,994787.0,Brewster J.P,"285 Hyde Park Ave, Jamaica Plain, MA 02130-4223",157,SSE,off,0,0,0,0,"Stopped 1 day, 46 min",red_dot,300102.2,12.4,0,unassigned,07/29/2025 11:09:57,[],[],,,,,,Wakefield,1.0,BLS,
10895,CA3672234209,1FDBW2XMXGKA57389,BA-087,3672234209,3672234209,2,EDT,7/30/25 2:53:26 PM,7/30/25 11:53:26 AM MST,2025-07-30T18:53:26+00:00,2025-07-30 14:56:21,Jul 30 2025 11:55:25,41.8986774,-71.037744,,,"546 South St E, Raynham, MA 02767-1079",56,NE,on,0,0,0,0,0 mph NE (max),green_dot,371421.1,13.4,0,unassigned,07/30/2025 11:54:28,[],[],,,,,,Taunton,4.0,BLS,
10896,CA3672249640,1FDBW2XM1FKA82177,BA-088,3672249640,3672249640,0,EDT,7/30/25 2:56:19 PM,7/30/25 11:56:19 AM MST,2025-07-30T18:56:19+00:00,2025-07-30 14:56:21,Jul 30 2025 11:56:19,42.0690592,-70.9614588,,,"856 Auburn St, Whitman, MA 02382-1893",86,E,on,47,45,44,55,44 mph E (47 max),green_dot,362214.7,13.4,0,unassigned,07/30/2025 11:49:49,[],[],,,,,,Weymouth,1.0,BLS,
10897,CA3672249529,1FDBW2XM3FKA82178,BA-089,3672249529,3672249529,10,EDT,7/30/25 2:45:32 PM,7/30/25 11:45:32 AM MST,2025-07-30T18:45:32+00:00,2025-07-30 14:56:21,Jul 30 2025 11:45:32,42.7952496,-71.0852136,,,"5 Oxford St, Haverhill, MA 01830-2605",11,N,off,0,0,0,0,Stopped 10 min,yellow_dot,266044.3,12.9,0,unassigned,07/30/2025 11:45:32,[],[],,,,,,Weymouth,1.0,BLS,
10898,CA3672241402,1FDBW2XM5FKA82179,BA-090,3672241402,3672241402,522,EDT,7/30/25 6:13:31 AM,7/30/25 3:13:31 AM MST,2025-07-30T10:13:31+00:00,2025-07-30 14:56:21,Jul 30 2025 03:13:31,42.0545187,-71.0131498,994783.0,Brewster Brockton Main St,"1555 Main St, Brockton, MA 02301-7113",97,E,off,0,0,0,0,"Stopped 8 hrs, 42 min",red_dot,356063.2,13.0,0,unassigned,07/30/2025 03:13:31,[],[],,,,,,Brockton Main St.,3.0,BLS,
10899,CA3672249532,1FDWE3FS9FDA33310,BA-091,3672249532,3672249532,218,EDT,7/30/25 11:18:03 AM,7/30/25 8:18:03 AM MST,2025-07-30T15:18:03+00:00,2025-07-30 14:56:21,Jul 30 2025 11:01:51,42.2916991,-71.1189123,,,"9 Blanvon Rd, Jamaica Plain, MA 02130-4268",73,ENE,off,0,0,0,0,"Stopped 3 hrs, 38 min",red_dot,251571.8,13.0,0,unassigned,07/30/2025 08:18:03,[],[],,,,,,,,,
10900,CA3672238953,1FDBW2XM6GKA57390,BA-092,3672238953,3672238953,6,EDT,7/30/25 2:49:22 PM,7/30/25 11:49:22 AM MST,2025-07-30T18:49:22+00:00,2025-07-30 14:56:21,Jul 30 2025 11:55:36,42.3018007,-71.1276651,999901.0,Faulkner,"1153 Centre St, Jamaica Plain, MA 02130",39,NE,on,0,0,0,0,Idle stop for 6 min,blue_dot,288838.7,13.5,5571860,assigned,07/30/2025 11:17:59,[],[],Jared,Mitchell,13655,False,,Weymouth,1.0,BLS,
10901,CA4572374023,1FDYR2XM5GKA58399,BA-094,4572374023,4572374023,754065,EDT,2/22/24 11:11:02 PM,2/22/24 8:11:02 PM MST,2024-02-23T03:11:02+00:00,2025-07-30 14:56:21,Feb 23 2024 08:15:32,42.0371523,-71.2312968,,,"380 Central St, Foxboro, MA 02035",99,E,off,0,0,0,0,Stopped 1 year,red_dot,251992.0,7.0,5564162,assigned,02/22/2024 14:52:07,[],[],Miranda,Silvia,10086,False,,,,,
10902,CA3672234180,1FDYR2XMXGKA58401,BA-095,3672234180,3672234180,1466,EDT,7/29/25 2:29:40 PM,7/29/25 11:29:40 AM MST,2025-07-29T18:29:40+00:00,2025-07-30 14:56:21,Jul 30 2025 03:53:49,42.2917445,-71.118226,994787.0,Brewster J.P,"285 Hyde Park Ave, Jamaica Plain, MA 02130-4223",0,,off,0,0,0,0,"Stopped 1 day, 26 min",red_dot,426357.1,11.2,0,unassigned,07/29/2025 11:29:40,[],[],,,,,,Wakefield,1.0,BLS,
10903,CA3672239171,1FDBW2XMXGKA57392,BA-096,3672239171,3672239171,10,EDT,7/30/25 2:45:39 PM,7/30/25 11:45:39 AM MST,2025-07-30T18:45:39+00:00,2025-07-30 14:56:21,Jul 30 2025 11:55:50,41.7582262,-70.6105744,,,"27 Lewis Point Rd, Buzzards Bay, MA 02532-5611",137,SE,on,0,0,0,20,Idle stop for 10 min,blue_dot,397965.5,13.3,5563975,assigned,07/30/2025 11:27:42,[],[],michael,robertson,10088,False,,Taunton,4.0,BLS,
10904,CA3672248970,1FDYR2XM3GKA58403,BA-097,3672248970,3672248970,3,EDT,7/30/25 2:53:13 PM,7/30/25 11:53:13 AM MST,2025-07-30T18:53:13+00:00,2025-07-30 14:56:21,Jul 30 2025 11:55:28,42.3436301,-71.140163,,,"190 Corey Rd, Brighton, MA 02135-8201",39,NE,on,0,0,0,0,0 mph NE (max),green_dot,300172.8,13.3,5567090,assigned,07/30/2025 11:53:29,[],[],Dylan,Child,11754,False,,Weymouth,1.0,BLS,
10905,CA3672244897,1FDYR2XM8GKA58400,BA-098,3672244897,3672244897,0,EDT,7/30/25 2:56:10 PM,7/30/25 11:56:10 AM MST,2025-07-30T18:56:10+00:00,2025-07-30 14:56:21,Jul 30 2025 11:56:10,42.1626366,-70.8836754,,,"RT-3, Norwell, MA 02061",297,WNW,on,67,64,65,60,65 mph WNW (67 max),bright_green_dot,371461.6,13.8,0,unassigned,07/30/2025 11:31:33,[],[],,,,,,Weymouth,1.0,BLS,
10906,CA3672240189,1FDBW2XM8GKA57388,BA-099,3672240189,3672240189,0,EDT,7/30/25 2:55:33 PM,7/30/25 11:55:33 AM MST,2025-07-30T18:55:33+00:00,2025-07-30 14:56:21,Jul 30 2025 11:55:33,42.5120876,-70.9067186,999899.0,Salem Hospital,"81 Highland Ave, Salem, MA 01970",132,SE,on,0,0,0,0,0 mph SE (max),green_dot,311856.4,13.7,5566172,assigned,07/30/2025 11:31:56,[],[],Timothy,Johnson,11597,False,,Wakefield,1.0,BLS,
10907,CA3672233893,1FDBW2XM0HKA31692,BA-101,3672233893,3672233893,73636,EDT,6/9/25 11:39:49 AM,6/9/25 8:39:49 AM MST,2025-06-09T15:39:49+00:00,2025-07-30 14:56:21,Jul 30 2025 03:05:06,42.0545967,-71.0134326,994783.0,Brewster Brockton Main St,"1555 Main St, Brockton, MA 02301-7113",161,SSE,off,0,0,0,0,Stopped 51 days,red_dot,282620.5,13.5,0,unassigned,06/09/2025 08:39:49,[],[],,,,,,Brockton Main St.,3.0,BLS,
10908,CA3672239611,1FDBW2XM4HKA31694,BA-102,3672239611,3672239611,25,EDT,7/30/25 2:31:01 PM,7/30/25 11:31:01 AM MST,2025-07-30T18:31:01+00:00,2025-07-30 14:56:21,Jul 30 2025 11:31:01,41.9421875,-71.2740485,996504.0,Sturdy Memorial Hospital,"81 Tappan Ave, Attleboro, MA 02703-3139",3,N,off,0,0,0,0,Stopped 25 min,yellow_dot,251733.8,12.9,0,unassigned,07/30/2025 11:31:01,[],[],,,,,,Attleboro,4.0,BLS,
10909,CA3672244924,1FDBW2XM1HKA31698,BA-103,3672244924,3672244924,0,EDT,7/30/25 2:55:54 PM,7/30/25 11:55:54 AM MST,2025-07-30T18:55:54+00:00,2025-07-30 14:56:21,Jul 30 2025 11:55:54,42.2516749,-70.9843962,,,"752 Southern Artery, Quincy, MA 02169-5728",300,WNW,on,36,16,35,40,35 mph WNW (36 max),green_dot,270736.6,13.2,5565761,assigned,07/30/2025 11:43:22,[],[],Zach,Zooleck,10867,False,,Weymouth,1.0,BLS,
10910,CA3672240186,1FDBW2XM9HKA31691,BA-104,3672240186,3672240186,0,EDT,7/30/25 2:55:40 PM,7/30/25 11:55:40 AM MST,2025-07-30T18:55:40+00:00,2025-07-30 14:56:21,Jul 30 2025 11:55:40,41.7178213,-70.7842696,,,"I-195, Marion, MA 02738",218,SW,on,71,68,71,65,71 mph SW (max),bright_green_dot,268533.0,13.8,5567307,assigned,07/30/2025 11:16:18,[],[],Benjamin,Campese,11843,False,,Wareham,4.0,BLS,
10911,CA3672238950,1FDBW2XM8HKA31696,BA-105,3672238950,3672238950,7,EDT,7/30/25 2:49:02 PM,7/30/25 11:49:02 AM MST,2025-07-30T18:49:02+00:00,2025-07-30 14:56:21,Jul 30 2025 11:49:02,42.2847689,-71.4196744,993935.0,Metrowest Framingham Hospital,"23 Evergreen St, Framingham, MA 01702-6322",254,WSW,off,0,0,0,0,Stopped 7 min,yellow_dot,288229.2,13.3,0,unassigned,07/30/2025 11:49:02,[],[],,,,,,Worcester,6.0,BLS,
10912,CA3672239600,1FDBW2XM6HKB38908,BA-106,3672239600,3672239600,0,EDT,7/30/25 2:55:28 PM,7/30/25 11:55:28 AM MST,2025-07-30T18:55:28+00:00,2025-07-30 14:56:21,Jul 30 2025 11:55:28,41.726857,-70.9473344,,,"1169 Braley Rd, New Bedford, MA 02745-2201",85,E,on,22,12,22,30,22 mph E (max),green_dot,375313.2,13.6,0,unassigned,07/30/2025 10:16:48,[],[],,,,,,Taunton,4.0,BLS,
10913,CA3672023944,1FDBW2XM9HKB38904,BA-107,3672023944,3672023944,14,EDT,7/30/25 2:41:36 PM,7/30/25 11:41:36 AM MST,2025-07-30T18:41:36+00:00,2025-07-30 14:56:21,Jul 30 2025 11:56:07,41.9428191,-70.6593243,,,"123 South St, Plymouth, MA 02360-2945",162,SSE,on,0,0,0,30,Idle stop for 14 min,blue_dot,411963.8,13.5,5563982,assigned,07/30/2025 08:42:35,[],[],tom,thornton,2875,False,,Taunton,4.0,BLS,
10914,CA3672233024,1FDBW2XM2HKB38906,BA-108,3672233024,3672233024,0,EDT,7/30/25 2:55:38 PM,7/30/25 11:55:38 AM MST,2025-07-30T18:55:38+00:00,2025-07-30 14:56:21,Jul 30 2025 11:55:38,41.8990475,-71.0367084,,,", Raynham, MA 02767",42,NE,on,4,0,0,0,0 mph NE (4 max),green_dot,274992.5,13.5,0,unassigned,07/30/2025 11:23:50,[],[],,,,,,Taunton,4.0,BLS,
10915,CA3672241253,1FDBW2XM4HKB38910,BA-109,3672241253,3672241253,0,EDT,7/30/25 2:55:59 PM,7/30/25 11:55:59 AM MST,2025-07-30T18:55:59+00:00,2025-07-30 14:56:21,Jul 30 2025 11:55:59,42.0961633,-71.064834,,,"RT-27, Brockton, MA 02301",114,ESE,on,21,14,21,40,21 mph ESE (max),green_dot,299474.2,13.7,5565244,assigned,07/30/2025 06:53:16,[],[],ZACHARY,MARCURE,11440,False,,Brockton Main St.,3.0,BLS,
10916,CA3672255722,1FDBW2XM1HKB38900,BA-110,3672255722,3672255722,298,EDT,7/30/25 9:57:39 AM,7/30/25 6:57:39 AM MST,2025-07-30T13:57:39+00:00,2025-07-30 14:56:21,Jul 30 2025 06:57:39,41.8927136,-71.0901936,994800.0,Brewster Taunton,"333 Weir St, Taunton, MA 02780-4233",258,WSW,off,0,0,0,20,"Stopped 4 hrs, 58 min",red_dot,394977.5,12.9,0,unassigned,07/30/2025 06:57:39,[],[],,,,,11081.0,Taunton,4.0,BLS,
10917,CA3672241248,1FDBW2XM8HKB38912,BA-111,3672241248,3672241248,0,EDT,7/30/25 2:55:31 PM,7/30/25 11:55:31 AM MST,2025-07-30T18:55:31+00:00,2025-07-30 14:56:21,Jul 30 2025 11:55:31,41.665593,-70.9033742,,,"389 Alden Rd, Fairhaven, MA 02719-4451",30,NNE,on,0,0,0,0,0 mph NNE (max),green_dot,209933.4,11.1,0,unassigned,07/30/2025 11:55:44,[],[],,,,,,,,,
10918,CA3672239621,1FDBW2XM6HKA35469,BA-112,3672239621,3672239621,104,EDT,7/30/25 1:12:13 PM,7/30/25 10:12:13 AM MST,2025-07-30T17:12:13+00:00,2025-07-30 14:56:21,Jul 30 2025 10:12:13,42.0543339,-71.0137499,994783.0,Brewster Brockton Main St,"35 Thayer Ave, Brockton, MA 02301-7079",137,SE,off,0,0,0,0,"Stopped 1 hour, 44 min",red_dot,400508.6,12.8,0,unassigned,07/30/2025 10:12:13,[],[],,,,,,Taunton,4.0,BLS,
10919,CA3672238942,1FDBW2XM4HKA35468,BA-113,3672238942,3672238942,0,EDT,7/30/25 2:55:46 PM,7/30/25 11:55:46 AM MST,2025-07-30T18:55:46+00:00,2025-07-30 14:56:21,Jul 30 2025 11:55:46,42.2414095,-71.8504036,,,"1350 Main St, Worcester, MA 01524-1318",63,ENE,on,0,0,0,0,0 mph ENE (max),green_dot,241069.2,11.8,0,unassigned,07/30/2025 11:40:44,[],[],,,,,,Framingham,6.0,BLS,
10920,CA3672233937,1FDBW2XM9HKA35465,BA-114,3672233937,3672233937,0,EDT,7/30/25 2:55:25 PM,7/30/25 11:55:25 AM MST,2025-07-30T18:55:25+00:00,2025-07-30 14:56:21,Jul 30 2025 11:55:25,42.0047052,-71.2864587,,,"I-95, North Attleboro, MA 02760",34,NE,on,73,70,68,65,68 mph NE (73 max),bright_green_dot,336205.3,13.4,0,unassigned,07/30/2025 06:40:50,[],[],,,,,,Attleboro,4.0,BLS,
